Booking Date,Origin,Destination,Departure Date,Departure Day,Arrival Date,Arrival Day,Trip Duration,Price,Airline,stops - outbound,stops - return,duration - inbound,duration - return,Origin_Holiday_Season,Origin_Peak_Season,Dest_Holiday_Season,Dest_Peak_Season,On_Holiday,On_Peak,Unnamed: 20
2025-03-04,YYZ,KIX,2025-03-19,Wednesday,2025-03-24,Monday,5,2017.0,"Multiple Airlines • Operated by United Airlines, Star Flyer",1 stop,2 stops,21h 05m,18h 52m,,,,,,,
2025-03-04,YVR,LGW,2025-03-19,Wednesday,2025-03-29,Saturday,10,3356.0,"Air Transat • Operated by Porter Airlines, AirTransat",1 stop,1 stop,16h 30m,16h 24m,,,,,,,
2025-03-04,YVR,LGW,2025-03-19,Wednesday,2025-04-02,Wednesday,14,2851.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,16h 45m,16h 20m,,,,,,,
2025-03-04,YYZ,KIX,2025-03-19,Wednesday,2025-03-26,Wednesday,7,1935.0,United Airlines • Operated by Air Canada,1 stop,1 stop,21h 05m,18h 52m,,,,,,,
2025-03-04,YVR,LGW,2025-03-19,Wednesday,2025-04-18,Friday,30,1936.0,Multiple Airlines • Operated by Skywest Airlines AS Alaskaskywest,2 stops,2 stops,17h 55m,16h 07m,,,,,,,
2025-03-04,YYZ,YVR,2025-03-19,Wednesday,2025-03-29,Saturday,10,201.0,"Flair Airlines, Porter Airlines",direct,direct,5h 10m,4h 30m,,,,,,,
2025-03-04,YYZ,KIX,2025-03-19,Wednesday,2025-03-29,Saturday,10,2629.0,Korean Air,1 stop,1 stop,21h 05m,18h 52m,,,,,,,
2025-03-04,YVR,LGW,2025-03-26,Wednesday,2025-03-29,Saturday,3,1350.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,16h 30m,16h 24m,,,,,,,
2025-03-04,YYZ,YVR,2025-03-19,Wednesday,2025-04-02,Wednesday,14,274.0,Porter Airlines,direct,direct,5h 10m,4h 30m,,,,,,,
2025-03-04,YVR,LGW,2025-03-26,Wednesday,2025-03-31,Monday,5,1420.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,16h 30m,16h 24m,,,,,,,
2025-03-04,YYZ,KIX,2025-03-19,Wednesday,2025-04-02,Wednesday,14,2009.0,United Airlines,1 stop,2 stops,21h 05m,18h 58m,,,,,,,
2025-03-04,YVR,LGW,2025-03-26,Wednesday,2025-04-02,Wednesday,7,1295.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,16h 30m,16h 20m,,,,,,,
2025-03-04,YYZ,YVR,2025-03-19,Wednesday,2025-04-18,Friday,30,231.0,Flair Airlines,direct,direct,5h 10m,4h 30m,,,,,,,
2025-03-04,YYZ,KIX,2025-03-19,Wednesday,2025-04-18,Friday,30,2502.0,Japan Airlines • Operated by Republic Airways AS American Eagle,2 stops,2 stops,21h 40m,21h 25m,,,,,,,
2025-03-04,YVR,LGW,2025-03-26,Wednesday,2025-04-05,Saturday,10,1480.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,16h 30m,16h 20m,,,,,,,
2025-03-04,YYZ,YVR,2025-03-26,Wednesday,2025-03-29,Saturday,3,212.0,Porter Airlines,direct,direct,5h 19m,4h 40m,,,,,,,
2025-03-04,YVR,LGW,2025-03-26,Wednesday,2025-04-09,Wednesday,14,965.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,16h 30m,16h 20m,,,,,,,
2025-03-04,YYZ,YVR,2025-03-26,Wednesday,2025-03-31,Monday,5,212.0,Porter Airlines,direct,direct,5h 19m,4h 40m,,,,,,,
2025-03-04,YYZ,KIX,2025-03-26,Wednesday,2025-03-29,Saturday,3,2649.0,United Airlines • Operated by Air Canada,1 stop,1 stop,21h 05m,18h 52m,,,,,,,
2025-03-04,YVR,LGW,2025-03-26,Wednesday,2025-04-25,Friday,30,1155.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,16h 30m,16h 20m,,,,,,,
2025-03-04,YYZ,KIX,2025-03-26,Wednesday,2025-03-31,Monday,5,2129.0,United Airlines • Operated by Air Canada,1 stop,1 stop,21h 05m,20h 37m,,,,,,,
2025-03-04,YYZ,YVR,2025-03-26,Wednesday,2025-04-02,Wednesday,7,212.0,Porter Airlines,direct,direct,5h 19m,4h 40m,,,,,,,
2025-03-04,YYZ,KIX,2025-03-26,Wednesday,2025-04-02,Wednesday,7,2153.0,United Airlines,1 stop,2 stops,21h 05m,18h 58m,,,,,,,
2025-03-04,YVR,LGW,2025-04-02,Wednesday,2025-04-05,Saturday,3,1425.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,YVR,2025-03-26,Wednesday,2025-04-05,Saturday,10,212.0,Porter Airlines,direct,direct,5h 19m,4h 40m,,,,,,,
2025-03-04,YYZ,YVR,2025-03-26,Wednesday,2025-04-09,Wednesday,14,212.0,Porter Airlines,direct,direct,5h 19m,4h 40m,,,,,,,
2025-03-04,YVR,LGW,2025-04-02,Wednesday,2025-04-07,Monday,5,1300.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,KIX,2025-03-26,Wednesday,2025-04-09,Wednesday,14,2091.0,"United Airlines, ANA • Operated by United Airlines, Star Flyer, Air Canada",1 stop,2 stops,21h 05m,18h 24m,,,,,,,
2025-03-04,YYZ,YVR,2025-03-26,Wednesday,2025-04-25,Friday,30,289.0,Porter Airlines,direct,direct,5h 19m,4h 40m,,,,,,,
2025-03-04,YVR,LGW,2025-04-02,Wednesday,2025-04-09,Wednesday,7,921.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,KIX,2025-03-26,Wednesday,2025-04-25,Friday,30,2285.0,EVA Air,1 stop,1 stop,21h 40m,21h 25m,,,,,,,
2025-03-04,YVR,LGW,2025-04-02,Wednesday,2025-04-12,Saturday,10,965.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-02,Wednesday,2025-04-05,Saturday,3,2228.0,Air Canada • Operated by ANA,1 stop,1 stop,17h 15m,22h 05m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-02,Wednesday,2025-04-07,Monday,5,226.0,Porter Airlines,direct,direct,5h 15m,4h 30m,,,,,,,
2025-03-04,YVR,LGW,2025-04-02,Wednesday,2025-04-16,Wednesday,14,1240.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-02,Wednesday,2025-04-07,Monday,5,2015.0,United Airlines • Operated by ANA,1 stop,2 stops,17h 15m,22h 05m,,,,,,,
2025-03-04,YVR,LGW,2025-04-02,Wednesday,2025-05-02,Friday,30,910.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 15m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-02,Wednesday,2025-04-09,Wednesday,7,352.0,Air Transat • Operated by Porter Airlines,direct,direct,5h 15m,4h 40m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-02,Wednesday,2025-04-12,Saturday,10,212.0,Porter Airlines,direct,direct,5h 15m,4h 40m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-02,Wednesday,2025-04-09,Wednesday,7,2091.0,"United Airlines, ANA • Operated by United Airlines, Star Flyer, Air Canada",1 stop,2 stops,17h 15m,20h 25m,,,,,,,
2025-03-04,YVR,LGW,2025-04-09,Wednesday,2025-04-12,Saturday,3,964.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-02,Wednesday,2025-04-16,Wednesday,14,226.0,Porter Airlines,direct,direct,5h 15m,4h 40m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-02,Wednesday,2025-04-12,Saturday,10,2141.0,"United Airlines, ANA • Operated by United Airlines, Star Flyer, Air Canada",1 stop,2 stops,19h 20m,18h 24m,,,,,,,
2025-03-04,YVR,LGW,2025-04-09,Wednesday,2025-04-14,Monday,5,1100.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-02,Wednesday,2025-05-02,Friday,30,307.0,Porter Airlines,direct,direct,5h 15m,4h 30m,,,,,,,
2025-03-04,YVR,LGW,2025-04-09,Wednesday,2025-04-16,Wednesday,7,1240.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-02,Wednesday,2025-04-16,Wednesday,14,2313.0,Cathay Pacific,1 stop,1 stop,19h 25m,22h 05m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-09,Wednesday,2025-04-12,Saturday,3,226.0,Porter Airlines,direct,direct,5h 15m,4h 40m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-09,Wednesday,2025-04-14,Monday,5,226.0,Porter Airlines,direct,direct,5h 15m,4h 40m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-02,Wednesday,2025-05-02,Friday,30,2067.0,"United Airlines, ANA • Operated by United Airlines, Star Flyer, Air Canada",1 stop,2 stops,19h 20m,18h 34m,,,,,,,
2025-03-04,YVR,LGW,2025-04-09,Wednesday,2025-04-19,Saturday,10,910.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-09,Wednesday,2025-04-16,Wednesday,7,226.0,Porter Airlines,direct,direct,5h 15m,4h 40m,,,,,,,
2025-03-04,YVR,LGW,2025-04-09,Wednesday,2025-04-23,Wednesday,14,1099.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-09,Wednesday,2025-04-12,Saturday,3,2189.0,EVA Air,1 stop,1 stop,17h 15m,15h 35m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-09,Wednesday,2025-04-19,Saturday,10,307.0,Porter Airlines,direct,direct,5h 15m,4h 41m,,,,,,,
2025-03-04,YVR,LGW,2025-04-09,Wednesday,2025-05-09,Friday,30,910.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,14h 15m,16h 15m,,,,,,,
2025-03-04,YVR,LGW,2025-04-16,Wednesday,2025-04-19,Saturday,3,1124.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-09,Wednesday,2025-04-23,Wednesday,14,270.0,"Porter Airlines, WestJet",direct,direct,5h 15m,4h 40m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-09,Wednesday,2025-04-14,Monday,5,2665.0,Korean Air,1 stop,1 stop,17h 15m,22h 05m,,,,,,,
2025-03-04,YVR,LGW,2025-04-16,Wednesday,2025-04-21,Monday,5,1459.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YVR,LGW,2025-04-16,Wednesday,2025-04-23,Wednesday,7,1292.0,Porter Airlines • Operated by Air Transat,1 stop,2 stops,11h 35m,16h 18m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-16,Wednesday,2025-04-19,Saturday,3,306.0,Porter Airlines,direct,direct,5h 15m,4h 41m,,,,,,,
2025-03-04,YVR,LGW,2025-04-16,Wednesday,2025-04-26,Saturday,10,1295.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,14h 15m,16h 20m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-09,Wednesday,2025-04-19,Saturday,10,3010.0,"Air Canada, ANA • Operated by Star Flyer, ANA",1 stop,1 stop,21h 30m,18h 24m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-16,Wednesday,2025-04-21,Monday,5,375.0,Porter Airlines,direct,direct,5h 15m,4h 40m,,,,,,,
2025-03-04,YYZ,YVR,2025-04-16,Wednesday,2025-04-26,Saturday,10,307.0,Porter Airlines,direct,direct,5h 15m,4h 41m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-09,Wednesday,2025-05-09,Friday,30,2138.0,"Air Canada, ANA • Operated by Star Flyer, ANA",1 stop,1 stop,17h 15m,19h 35m,,,,,,,
2025-03-04,YVR,LGW,2025-04-16,Wednesday,2025-05-16,Friday,30,1315.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 15m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-16,Wednesday,2025-04-19,Saturday,3,1997.0,"United Airlines, ANA • Operated by United Airlines, Star Flyer, Air Canada",1 stop,2 stops,19h 20m,18h 24m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-16,Wednesday,2025-04-21,Monday,5,2475.0,Japan Airlines • Operated by Republic Airways AS American Eagle,2 stops,2 stops,17h 25m,22h 05m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-16,Wednesday,2025-04-23,Wednesday,7,2131.0,Air Canada • Operated by ANA,1 stop,1 stop,17h 25m,22h 05m,,,,,,,
2025-03-04,YYZ,KIX,2025-04-16,Wednesday,2025-04-26,Saturday,10,2550.0,Japan Airlines • Operated by Republic Airways AS American Eagle,2 stops,2 stops,17h 25m,20h 25m,,,,,,,
2025-03-04,YVR,LGW,2025-04-23,Wednesday,2025-04-28,Monday,5,1304.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,11h 35m,16h 18m,,,,,,,
2025-03-04,YVR,LGW,2025-04-23,Wednesday,2025-04-30,Wednesday,7,1355.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,11h 35m,16h 18m,,,,,,,
2025-03-04,YVR,LGW,2025-04-23,Wednesday,2025-05-03,Saturday,10,1490.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,11h 35m,12h 55m,,,,,,,
2025-03-04,YVR,LGW,2025-04-30,Wednesday,2025-05-03,Saturday,3,1455.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,11h 35m,12h 55m,,,,,,,
2025-03-04,YVR,LGW,2025-04-30,Wednesday,2025-05-14,Wednesday,14,1400.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,11h 35m,16h 18m,,,,,,,
2025-03-04,YVR,CDG,2025-03-05,Wednesday,2025-03-08,Saturday,3,2623.0,"Air France, KLM • Operated by Air France",direct,1 stop,11h 50m,13h 10m,,,,,,,
2025-03-04,YVR,CDG,2025-03-05,Wednesday,2025-03-10,Monday,5,2590.0,Air France,direct,direct,9h 25m,10h 00m,,,,,,,
2025-03-04,YVR,CDG,2025-03-05,Wednesday,2025-03-12,Wednesday,7,2590.0,Air France,direct,direct,9h 25m,10h 00m,,,,,,,
2025-03-04,YVR,CDG,2025-03-05,Wednesday,2025-03-15,Saturday,10,2620.0,Air France,direct,direct,11h 50m,12h 10m,,,,,,,
2025-03-04,YVR,CDG,2025-03-05,Wednesday,2025-04-04,Friday,30,2622.0,Air France,direct,direct,9h 25m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-03-12,Wednesday,2025-03-15,Saturday,3,2370.0,Air France,direct,direct,11h 45m,12h 10m,,,,,,,
2025-03-04,YVR,CDG,2025-03-12,Wednesday,2025-03-17,Monday,5,2115.0,Air France,direct,direct,11h 45m,12h 10m,,,,,,,
2025-03-04,YVR,CDG,2025-03-12,Wednesday,2025-03-19,Wednesday,7,1760.0,Air France,direct,direct,9h 25m,10h 00m,,,,,,,
2025-03-04,YVR,CDG,2025-03-12,Wednesday,2025-03-22,Saturday,10,1742.0,Air France,direct,direct,9h 25m,10h 00m,,,,,,,
2025-03-04,YVR,CDG,2025-03-12,Wednesday,2025-03-26,Wednesday,14,2146.0,Air France,direct,direct,9h 25m,10h 00m,,,,,,,
2025-03-04,YVR,CDG,2025-03-12,Wednesday,2025-04-11,Friday,30,1864.0,Air France,direct,direct,9h 25m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-03-19,Wednesday,2025-03-22,Saturday,3,1280.0,WestJet,1 stop,1 stop,11h 45m,13h 10m,,,,,,,
2025-03-04,YVR,CDG,2025-03-19,Wednesday,2025-03-24,Monday,5,1750.0,Air France,direct,direct,9h 25m,10h 00m,,,,,,,
2025-03-04,YVR,CDG,2025-03-19,Wednesday,2025-03-26,Wednesday,7,2045.0,Air France,direct,direct,9h 25m,10h 00m,,,,,,,
2025-03-04,YVR,CDG,2025-03-19,Wednesday,2025-03-29,Saturday,10,2239.0,Air France,direct,direct,9h 25m,9h 55m,,,,,,,
2025-03-04,YVR,CDG,2025-03-19,Wednesday,2025-04-02,Wednesday,14,1449.0,Air France,direct,direct,9h 25m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-03-19,Wednesday,2025-04-18,Friday,30,1613.0,Air France,direct,direct,9h 25m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-03-26,Wednesday,2025-03-29,Saturday,3,2670.0,Air France,direct,direct,9h 25m,9h 55m,,,,,,,
2025-03-04,YVR,CDG,2025-03-26,Wednesday,2025-03-31,Monday,5,995.0,Air France • Operated by WestJet,direct,1 stop,9h 25m,15h 17m,,,,,,,
2025-03-04,YVR,CDG,2025-03-26,Wednesday,2025-04-02,Wednesday,7,1176.0,Air France,direct,direct,9h 25m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-03-26,Wednesday,2025-04-05,Saturday,10,1137.0,Air France • Operated by WestJet,direct,1 stop,9h 25m,15h 27m,,,,,,,
2025-03-04,YVR,CDG,2025-03-26,Wednesday,2025-04-09,Wednesday,14,1155.0,Air France,direct,direct,9h 25m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-03-26,Wednesday,2025-04-25,Friday,30,945.0,Air France,direct,direct,9h 25m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-04-02,Wednesday,2025-04-05,Saturday,3,2304.0,"Air France, KLM • Operated by Air France",direct,1 stop,12h 10m,14h 45m,,,,,,,
2025-03-04,YVR,CDG,2025-04-02,Wednesday,2025-04-07,Monday,5,1064.0,WestJet,1 stop,1 stop,9h 30m,15h 17m,,,,,,,
2025-03-04,YVR,CDG,2025-04-02,Wednesday,2025-04-09,Wednesday,7,1173.0,Air France,direct,direct,9h 30m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-04-02,Wednesday,2025-04-16,Wednesday,14,1041.0,Air France,direct,direct,9h 30m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-04-02,Wednesday,2025-05-02,Friday,30,1185.0,Air France,direct,direct,9h 30m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-04-09,Wednesday,2025-04-12,Saturday,3,2304.0,"Air France, KLM • Operated by Air France",direct,1 stop,12h 10m,14h 45m,,,,,,,
2025-03-04,YVR,CDG,2025-04-09,Wednesday,2025-04-14,Monday,5,986.0,"Air France, KLM • Operated by Delta",direct,1 stop,9h 30m,14h 07m,,,,,,,
2025-03-04,YVR,CDG,2025-04-09,Wednesday,2025-04-16,Wednesday,7,1173.0,Air France,direct,direct,9h 30m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-04-09,Wednesday,2025-04-19,Saturday,10,1402.0,"Air France, KLM • Operated by Air France",direct,1 stop,13h 10m,15h 47m,,,,,,,
2025-03-04,YVR,CDG,2025-04-09,Wednesday,2025-04-23,Wednesday,14,1079.0,Air France,direct,direct,9h 30m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-04-09,Wednesday,2025-05-09,Friday,30,945.0,Air France,direct,direct,9h 30m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-04-16,Wednesday,2025-04-21,Monday,5,1217.0,"Air France, KLM • Operated by Delta, Air France",direct,1 stop,9h 30m,13h 15m,,,,,,,
2025-03-04,YVR,CDG,2025-04-16,Wednesday,2025-04-23,Wednesday,7,1405.0,Air France,direct,direct,9h 30m,9h 50m,,,,,,,
2025-03-04,YVR,CDG,2025-04-16,Wednesday,2025-04-26,Saturday,10,1229.0,Air France • Operated by WestJet,direct,1 stop,9h 30m,15h 17m,,,,,,,
2025-03-04,YVR,AMS,2025-03-05,Wednesday,2025-03-08,Saturday,3,2672.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-05,Wednesday,2025-03-10,Monday,5,2642.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-05,Wednesday,2025-03-12,Wednesday,7,2642.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-05,Wednesday,2025-03-10,Monday,5,1061.0,"WestJet, Porter Airlines",direct,direct,4h 30m,3h 56m,,,,,,,
2025-03-04,YVR,AMS,2025-03-05,Wednesday,2025-03-15,Saturday,10,2672.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-05,Wednesday,2025-03-19,Wednesday,14,2642.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-05,Wednesday,2025-03-12,Wednesday,7,720.0,WestJet,direct,direct,4h 30m,4h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-05,Wednesday,2025-04-04,Friday,30,2691.0,KLM,direct,direct,9h 40m,9h 35m,,,,,,,
2025-03-04,YVR,AMS,2025-03-12,Wednesday,2025-03-15,Saturday,3,2422.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-05,Wednesday,2025-03-15,Saturday,10,1212.0,WestJet,direct,direct,4h 27m,3h 57m,,,,,,,
2025-03-04,YVR,AMS,2025-03-12,Wednesday,2025-03-17,Monday,5,1327.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-12,Wednesday,2025-03-19,Wednesday,7,1180.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-12,Wednesday,2025-03-22,Saturday,10,1519.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-05,Wednesday,2025-04-04,Friday,30,660.0,WestJet,direct,direct,4h 27m,3h 56m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-12,Wednesday,2025-03-15,Saturday,3,1203.0,Air Transat • Operated by Porter Airlines,direct,direct,4h 25m,4h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-12,Wednesday,2025-03-26,Wednesday,14,1457.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-12,Wednesday,2025-03-17,Monday,5,765.0,Air Transat • Operated by Porter Airlines,direct,direct,4h 25m,4h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-12,Wednesday,2025-04-11,Friday,30,1289.0,KLM,direct,direct,9h 40m,9h 35m,,,,,,,
2025-03-04,YVR,AMS,2025-03-19,Wednesday,2025-03-22,Saturday,3,2422.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-12,Wednesday,2025-03-19,Wednesday,7,419.0,Porter Airlines,direct,direct,4h 25m,3h 50m,,,,,,,
2025-03-04,YVR,AMS,2025-03-19,Wednesday,2025-03-24,Monday,5,1802.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-19,Wednesday,2025-03-26,Wednesday,7,1728.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-12,Wednesday,2025-03-22,Saturday,10,552.0,"Porter Airlines, WestJet",direct,direct,4h 25m,4h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-19,Wednesday,2025-03-29,Saturday,10,2038.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-19,Wednesday,2025-04-02,Wednesday,14,1424.0,KLM • Operated by Delta,direct,1 stop,9h 40m,12h 54m,,,,,,,
2025-03-04,YVR,AMS,2025-03-19,Wednesday,2025-04-18,Friday,30,1649.0,KLM,direct,direct,9h 40m,9h 35m,,,,,,,
2025-03-04,YVR,AMS,2025-03-26,Wednesday,2025-03-29,Saturday,3,2422.0,KLM,direct,direct,9h 40m,10h 00m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-12,Wednesday,2025-03-26,Wednesday,14,310.0,Porter Airlines,direct,direct,4h 25m,4h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-26,Wednesday,2025-03-31,Monday,5,1201.0,"KLM • Operated by Delta, Skywest DBA Delta Connection",direct,1 stop,9h 40m,12h 54m,,,,,,,
2025-03-04,YVR,AMS,2025-03-26,Wednesday,2025-04-02,Wednesday,7,987.0,KLM • Operated by Delta,direct,1 stop,9h 40m,12h 54m,,,,,,,
2025-03-04,YVR,AMS,2025-03-26,Wednesday,2025-04-05,Saturday,10,1318.0,KLM,direct,direct,9h 40m,9h 35m,,,,,,,
2025-03-04,YVR,AMS,2025-03-26,Wednesday,2025-04-09,Wednesday,14,987.0,KLM • Operated by Delta,direct,1 stop,9h 40m,13h 20m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-19,Wednesday,2025-03-22,Saturday,3,625.0,Air Transat • Operated by Porter Airlines,direct,direct,4h 25m,4h 00m,,,,,,,
2025-03-04,YVR,AMS,2025-03-26,Wednesday,2025-04-25,Friday,30,947.0,KLM,direct,direct,9h 40m,9h 35m,,,,,,,
2025-03-04,YYZ,CDG,2025-03-05,Wednesday,2025-03-08,Saturday,3,2422.0,Air France,direct,direct,7h 40m,8h 30m,,,,,,,
2025-03-04,YVR,AMS,2025-04-02,Wednesday,2025-04-05,Saturday,3,2395.0,KLM • Operated by Air France,1 stop,direct,12h 10m,9h 35m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-19,Wednesday,2025-03-24,Monday,5,272.0,"Flair Airlines, WestJet",direct,direct,4h 30m,3h 56m,,,,,,,
2025-03-04,YVR,AMS,2025-04-02,Wednesday,2025-04-07,Monday,5,1357.0,KLM • Operated by Air France,1 stop,direct,12h 10m,9h 35m,,,,,,,
2025-03-04,YYZ,CDG,2025-03-05,Wednesday,2025-03-10,Monday,5,2392.0,Air France,direct,direct,7h 40m,8h 25m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-19,Wednesday,2025-03-26,Wednesday,7,329.0,Air Transat • Operated by Porter Airlines,direct,direct,4h 20m,4h 00m,,,,,,,
2025-03-04,YYZ,CDG,2025-03-05,Wednesday,2025-03-12,Wednesday,7,1911.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,7h 40m,8h 30m,,,,,,,
2025-03-04,YVR,AMS,2025-04-02,Wednesday,2025-04-12,Saturday,10,1121.0,KLM • Operated by Air France,1 stop,direct,12h 10m,9h 35m,,,,,,,
2025-03-04,YVR,AMS,2025-04-02,Wednesday,2025-04-16,Wednesday,14,1022.0,"KLM • Operated by Delta, Air France",1 stop,1 stop,12h 10m,13h 15m,,,,,,,
2025-03-04,YYZ,CDG,2025-03-05,Wednesday,2025-03-15,Saturday,10,2422.0,Air France,direct,direct,7h 40m,8h 30m,,,,,,,
2025-03-04,YVR,AMS,2025-04-02,Wednesday,2025-05-02,Friday,30,1157.0,KLM • Operated by Air France,1 stop,direct,12h 10m,9h 35m,,,,,,,
2025-03-04,YYZ,CDG,2025-03-05,Wednesday,2025-03-19,Wednesday,14,2392.0,Air France,direct,direct,7h 40m,8h 25m,,,,,,,
2025-03-04,YYZ,YYC,2025-03-19,Wednesday,2025-04-02,Wednesday,14,337.0,Flair Airlines,direct,direct,4h 20m,4h 00m,,,,,,,
